UID,SHS_Score,H_pct,E_pct,Length
A0A1C7E424,1.6651,83.96,0.71,424
E8XY75,1.665,83.25,0.0,412
Q8VNU8,1.665,83.25,0.0,197
B1ZWP0,1.6649,83.24,0.0,185
Q58061,1.6649,83.25,0.0,191
A3CX65,1.6649,83.24,0.0,185
A8ERN6,1.6648,83.24,0.0,179
B7UQE5,1.6648,83.24,0.0,179
A8AG55,1.6648,83.24,0.0,179
Q68XP8,1.6647,83.23,0.0,167
P16572,1.6646,83.23,0.0,161
Q8YZK7,1.6646,83.23,0.0,161
G2TRN8,1.6645,83.23,0.0,155
Q57389,1.6644,83.22,0.0,298
Q8ENQ1,1.6642,83.21,0.0,268
Q2NTK5,1.6642,83.21,0.0,405
Q214E7,1.6641,83.21,0.0,131
Q6GDQ7,1.6641,83.21,0.0,131
Q5SLF8,1.664,83.2,0.0,125
Q576D9,1.664,83.2,0.0,250
C0QDP8,1.664,83.2,0.0,125
B6YRY9,1.664,83.2,0.0,125
Q8FUN2,1.664,83.2,0.0,250
C0HMB5,1.6639,83.19,0.0,119
P42649,1.6639,83.19,0.0,238
Q75JC8,1.6637,83.19,0.0,113
P94574,1.6637,83.19,0.0,452
Q9RCT3,1.6637,83.19,0.0,113
P33637,1.6637,83.19,0.0,113
Q8N2U0,1.6637,83.19,0.0,113
O04350,1.6637,83.19,0.0,113
Q984U2,1.6636,83.18,0.0,107
Q3M278,1.6636,83.18,0.0,107
Q9RH13,1.6636,83.18,0.0,107
Q1GVA0,1.6636,83.18,0.0,107
Q3IKL0,1.6636,83.18,0.0,107
B8IDA3,1.6636,83.18,0.0,107
O31525,1.6635,83.17,0.0,208
B0ULL4,1.6634,83.17,0.0,101
B8IUV6,1.6634,83.17,0.0,101
B2FN96,1.6634,83.17,0.0,101
Q645Z5,1.6634,83.17,0.0,303
Q5UPC1,1.6634,83.17,0.0,101
Q0AHJ0,1.6634,83.17,0.0,101
Q5P1E0,1.6634,83.17,0.0,101
B2T2F7,1.6634,83.17,0.0,101
Q5F625,1.6634,83.17,0.0,101
Q0KCS0,1.6634,83.17,0.0,101
D0ZHC6,1.6634,83.17,0.0,410
Q8XXR1,1.6634,83.17,0.0,101
Q2ST39,1.6634,83.17,0.0,101
Q4AAW2,1.6634,83.17,0.0,101
B2JDL8,1.6634,83.17,0.0,101
C6WX51,1.6634,83.17,0.0,101
B1YTP7,1.6634,83.17,0.0,101
Q473T3,1.6634,83.17,0.0,101
A3PIY2,1.6634,83.17,0.0,101
Q9A6Y6,1.6634,83.17,0.0,101
A4JGC0,1.6634,83.17,0.0,101
A0K913,1.6634,83.17,0.0,101
Q82TV3,1.6634,83.17,0.0,101
P0C7Q1,1.6634,83.17,0.0,202
A1K5B8,1.6634,83.17,0.0,101
Q1GTK9,1.6634,83.17,0.0,101
Q1LPV3,1.6634,83.17,0.0,101
B3R3X7,1.6634,83.17,0.0,101
Q3SJP7,1.6634,83.17,0.0,101
Q9PGI5,1.6634,83.17,0.0,101
Q87EP5,1.6634,83.17,0.0,101
B4SQS6,1.6634,83.17,0.0,101
Q8K922,1.6634,83.17,0.0,101
P29923,1.6634,83.17,0.0,101
Q5LPT3,1.6634,83.17,0.0,101
Q8N998,1.6631,83.16,0.0,374
Q2YTZ1,1.6631,83.69,0.53,374
O52733,1.663,83.15,0.0,457
P68292,1.6629,83.15,0.0,267
G3QY98,1.6629,83.15,0.0,267
P0DJG1,1.6629,83.15,0.0,267
A6W0S1,1.6629,83.15,0.0,178
Q9Z220,1.6629,83.15,0.0,712
P0DM91,1.6629,83.15,0.0,267
P55718,1.6629,83.15,0.0,178
P72273,1.6629,83.15,0.0,178
P43971,1.6628,83.14,0.0,172
Q7SCY7,1.6628,83.14,0.0,172
Q8IYE0,1.6628,83.14,0.0,955
B5RFC1,1.6628,83.14,0.0,344
Q2W724,1.6628,83.14,0.0,261
Q6FPD4,1.6626,83.13,0.0,409
P25515,1.6625,83.12,0.0,160
Q9C0W5,1.6625,83.12,0.0,160
B0BMJ2,1.6624,83.12,0.0,314
Q54764,1.6623,83.12,0.0,231
Q55688,1.6623,83.12,0.0,231
O33814,1.6623,83.12,0.0,462
E7B4A5,1.6622,83.11,0.0,148
P9WFM4,1.6621,83.11,0.0,367
P54536,1.6621,83.11,0.0,219
Q7CB38,1.6619,83.09,0.0,349
Q8ZNK7,1.6619,83.09,0.0,349
P0DTR0,1.6617,83.08,0.0,266
B3ECE6,1.6617,83.08,0.0,266
Q9UZ49,1.6617,83.08,0.0,201
Q0AUC1,1.6615,83.08,0.0,195
Q99WT8,1.6615,83.08,0.0,130
Q21Y62,1.6615,83.08,0.0,130
Q50862,1.6615,83.08,0.0,260
Q6GCI4,1.6615,83.08,0.0,130
A0A0H2XIK2,1.6615,83.08,0.0,130
C1EZN6,1.6614,83.6,0.53,378
Q58918,1.6613,83.06,0.0,124
Q7N768,1.6613,83.06,0.0,124
A0A023PZL2,1.6613,83.06,0.0,124
Q12NE6,1.6613,83.06,0.0,124
B8CP83,1.6613,83.06,0.0,124
Q82NI3,1.6613,83.06,0.0,124
Q89UC1,1.6613,83.06,0.0,124
A8H4R3,1.6613,83.06,0.0,124
Q3SK07,1.6613,83.06,0.0,124
Q8BL66,1.6612,83.35,0.28,1411
Q898D6,1.6612,83.06,0.0,183
Q8ZPK1,1.661,83.05,0.0,236
Q929T7,1.661,83.05,0.0,118
Q24VQ5,1.661,83.05,0.0,118
Q49YL3,1.661,83.05,0.0,118
Q8Y5I1,1.661,83.05,0.0,118
Q71XT2,1.661,83.05,0.0,118
Q89W72,1.6609,83.05,0.0,466
A1JRQ2,1.6608,83.04,0.0,401
P36875,1.6608,83.04,0.0,395
P96675,1.6608,83.04,0.0,395
A5GV74,1.6608,83.04,0.0,171
Q89AI1,1.6608,83.04,0.0,513
O09686,1.6607,83.04,0.0,112
Q9CMI8,1.6607,83.04,0.0,112
Q58474,1.6607,83.04,0.0,112
Q87MX8,1.6607,83.04,0.0,112
Q47CR9,1.6607,83.04,0.0,112
A2SGC9,1.6607,83.04,0.0,112
Q67NP8,1.6607,83.04,0.0,112
P11502,1.6607,83.04,0.0,112
O09688,1.6607,83.04,0.0,112
Q97TA9,1.6607,83.04,0.0,336
Q8DRN6,1.6607,83.04,0.0,336
D0ZXQ3,1.6606,83.03,0.0,495
P29960,1.6606,83.03,0.0,218
O31603,1.6606,83.03,0.0,218
B2JLR2,1.6604,83.02,0.0,106
B1LZP1,1.6604,83.02,0.0,106
A0A194XJW1,1.6604,83.02,0.0,159
Q13PK0,1.6604,83.02,0.0,106
A5EZT0,1.6604,83.02,0.0,106
Q26250,1.6604,83.02,0.0,159
Q1MJ35,1.6604,83.02,0.0,106
Q22931,1.6604,83.02,0.0,424
B5ZW93,1.6604,83.02,0.0,106
Q11PU6,1.6604,83.02,0.0,106
Q7VSE8,1.6602,83.01,0.0,206
P04639,1.6602,83.01,0.0,259
Q7WD13,1.6602,83.01,0.0,206
P30353,1.6601,83.01,0.0,153
P30356,1.6601,83.01,0.0,153
C6CU08,1.6601,83.01,0.0,153
Q89AA6,1.66,83.0,0.0,100
C0QR89,1.66,83.0,0.0,100
A6Q1Q4,1.66,83.0,0.0,100
O28520,1.66,83.0,0.0,100
A0LDR7,1.66,83.0,0.0,100
Q37627,1.66,83.0,0.0,100
Q04614,1.66,83.0,0.0,100
Q2JVV4,1.66,83.0,0.0,100
B2VKI2,1.6599,82.99,0.0,394
Q45632,1.6599,82.99,0.0,394
B8D7H3,1.6599,83.0,0.0,247
Q57985,1.6599,82.99,0.0,147
A2RST1,1.6599,82.99,0.0,147
B2VK30,1.6599,82.99,0.0,394
B8D860,1.6598,82.99,0.0,388
Q7P006,1.6598,82.99,0.0,341
A0QYL8,1.6597,82.98,0.0,429
F4K1B4,1.6597,82.99,0.0,335
A4WBH9,1.6596,82.98,0.0,188
Q9RR45,1.6596,82.98,0.0,282
A7IMS5,1.6596,82.98,0.0,188
P46921,1.6596,82.98,0.0,282
Q6FAW0,1.6596,82.98,0.0,141
B1WQP0,1.6596,82.98,0.0,188
A1L2F6,1.6596,82.98,0.0,188
B8MYS8,1.6596,82.98,0.0,423
P0AEP2,1.6595,82.97,0.0,464
Q5HRH0,1.6595,82.97,0.0,464
Q1C8L0,1.6593,82.97,0.0,182
A7I3T2,1.6593,82.97,0.0,182
A1JLU9,1.6593,82.97,0.0,182
Q8ZQZ4,1.6593,82.97,0.0,317
Q2NTS8,1.6593,82.97,0.0,182
Q1QB33,1.6593,82.97,0.0,182
Q6D364,1.6593,82.97,0.0,182
Q9KWM8,1.6592,82.96,0.0,311
P0DTU8,1.6591,82.95,0.0,264
D7PGV9,1.6591,82.95,0.0,264
Q9Z2L4,1.6591,82.95,0.0,264
P45946,1.659,82.95,0.0,346
Q9CK96,1.659,82.95,0.0,217
Q8MJU6,1.6589,82.94,0.0,299
P59539,1.6589,83.95,1.0,299
Q646G7,1.6589,82.94,0.0,299
B8IZV2,1.6589,82.95,0.0,129
Q30TB5,1.6589,82.95,0.0,129
Q9NYW7,1.6589,82.94,0.0,299
C4ZQP2,1.6588,82.94,0.0,211
A3PEU1,1.6588,82.94,0.0,170
A2BT27,1.6588,82.94,0.0,170
B1LQN7,1.6588,82.94,0.0,211
B7NBW3,1.6588,82.94,0.0,211
A7ZN93,1.6588,82.94,0.0,211
A8G6V3,1.6588,82.94,0.0,170
Q318T9,1.6588,82.94,0.0,170
B8D955,1.6588,82.94,0.0,211
O34474,1.6587,82.94,0.0,463
C0SPB2,1.6586,82.93,0.0,457
Q5HLZ2,1.6585,82.93,0.0,287
A0A7L9EZ67,1.6585,82.93,0.0,123
Q755G4,1.6585,82.93,0.0,164
Q1QE84,1.6585,82.93,0.0,123
Q4FV70,1.6585,82.93,0.0,123
P39386,1.6585,82.93,0.0,410
Q6FJV4,1.6585,82.93,0.0,205
Q4L523,1.6583,82.91,0.0,398
Q61334,1.6583,82.92,0.0,240
B7LUK7,1.6582,82.91,0.0,158
B7MIY1,1.6582,82.91,0.0,158
B7UPF0,1.6582,82.91,0.0,158
P51245,1.6582,82.91,0.0,158
Q749C5,1.6581,82.9,0.0,310
H0YM25,1.6581,82.9,0.0,854
Q9XZH6,1.6581,82.91,0.0,117
Q041R2,1.6581,82.91,0.0,117
Q9SAB0,1.6581,82.9,0.0,503
Q0ULB7,1.6581,82.91,0.0,117
Q4QNR3,1.658,82.9,0.0,269
B2FM90,1.658,82.9,0.0,269
B4SPV6,1.658,82.9,0.0,269
A5UAL3,1.658,82.9,0.0,269
Q03F77,1.6579,82.89,0.0,152
P37555,1.6579,82.89,0.0,532
P48376,1.6578,82.89,0.0,187
B8F486,1.6578,82.89,0.0,187
B7K3S3,1.6578,82.89,0.0,187
Q95JI9,1.6578,82.89,0.0,374
Q7MQL4,1.6577,82.88,0.0,333
P0AFT3,1.6577,82.88,0.0,222
Q4UXC5,1.6577,82.88,0.0,111
B0RQ88,1.6577,82.88,0.0,111
A1TR25,1.6577,82.88,0.0,111
P30964,1.6577,82.88,0.0,222
O32859,1.6577,82.89,0.0,409
O66760,1.6576,82.88,0.0,257
Q8K9L3,1.6576,82.88,0.0,514
P59365,1.6575,82.87,0.0,181
Q0AJY9,1.6575,82.87,0.0,181
A0RRL1,1.6575,82.87,0.0,181
Q7M424,1.6575,82.88,0.0,146
Q6MS90,1.6575,82.87,0.0,181
A8H328,1.6575,82.87,0.0,181
B0TKX6,1.6575,82.87,0.0,181
A8AGR7,1.6574,82.87,0.0,397
O34671,1.6574,82.87,0.0,216
P60363,1.6572,82.86,0.0,706
P0CW80,1.6571,82.86,0.0,105
P0CW81,1.6571,82.86,0.0,105
B2VFM6,1.6571,82.86,0.0,105
Q49Z54,1.6571,82.86,0.0,175
Q57306,1.6571,82.86,0.0,245
A4SHW1,1.6571,82.86,0.0,105
Q1WUD0,1.6571,82.86,0.0,175
P14363,1.6571,82.86,0.0,105
Q8EM79,1.6571,82.86,0.0,175
A1JN04,1.657,82.85,0.0,414
P42648,1.6569,82.85,0.0,239
E9PVB3,1.6569,82.85,0.0,822
Q10XM6,1.6569,83.33,0.49,408
Q9ZCQ1,1.6569,82.84,0.0,408
O66845,1.6569,82.84,0.0,204
Q8Z727,1.6568,82.84,0.0,303
Q93RR6,1.6568,82.84,0.0,303
Q7UCG7,1.6566,82.83,0.0,396
B2U167,1.6566,82.83,0.0,396
A8GAC3,1.6566,82.83,0.0,198
B7VKD6,1.6566,82.83,0.0,198
B4TVJ2,1.6566,82.83,0.0,396
P58531,1.6566,82.83,0.0,396
Q57PB5,1.6566,82.83,0.0,396
A1JNZ3,1.6566,82.83,0.0,198
A7ZLY4,1.6566,82.83,0.0,396
A6T525,1.6566,82.83,0.0,198
B5F613,1.6566,82.83,0.0,396
A9MRQ2,1.6566,82.83,0.0,396
P71342,1.6566,82.83,0.0,198
Q4QP20,1.6566,82.83,0.0,198
B4EUT8,1.6566,82.83,0.0,198
Q1CLD9,1.6566,82.83,0.0,198
Q56589,1.6566,82.83,0.0,198
B1LF85,1.6566,82.83,0.0,396
B7N4V3,1.6566,82.83,0.0,396
B7URQ4,1.6566,82.83,0.0,396
Q0THR1,1.6566,82.83,0.0,396
P58529,1.6566,82.83,0.0,396
B5Z1Y4,1.6566,82.83,0.0,396
Q0T4K1,1.6566,82.83,0.0,396
Q9TLW4,1.6564,82.82,0.0,163
Q1GB07,1.6562,82.81,0.0,128
Q1H1Z8,1.6562,82.81,0.0,128
A0RPI7,1.6562,82.81,0.0,128
Q9K846,1.6561,82.8,0.0,157
Q73CW2,1.6561,83.33,0.53,378
A0RAB3,1.6561,83.33,0.53,378
B7HEV2,1.6561,83.6,0.79,378
Q9ZCV6,1.656,82.8,0.0,407
Q45411,1.656,82.8,0.0,436
Q9K9G6,1.656,82.8,0.0,250
Q46FW1,1.6559,82.8,0.0,186
Q8PZ51,1.6559,82.8,0.0,186
Q8RXK1,1.6559,82.79,0.0,494
A7FIE5,1.6559,82.79,0.0,401
Q32ES6,1.6559,82.79,0.0,401
A8GFK7,1.6559,82.79,0.0,401
A6NFT4,1.6558,82.79,0.0,308
Q9JKE7,1.6558,82.79,0.0,308
B4U812,1.6557,82.79,0.0,122
A7FI41,1.6556,82.78,0.0,180
O27435,1.6556,82.78,0.0,302
Q82J80,1.6556,82.78,0.0,180
Q65UL6,1.6556,82.78,0.0,180
B8D0I7,1.6556,82.78,0.0,151
A4J3H9,1.6556,82.78,0.0,151
Q99S97,1.6555,82.77,0.0,447
P94381,1.6555,82.78,0.0,209
A0A2K5QCI5,1.6554,82.77,0.0,267
P40800,1.6552,82.76,0.0,435
A8FBJ4,1.6552,83.29,0.53,377
Q3IUS6,1.6552,82.76,0.0,116
Q896E8,1.6552,82.76,0.0,116
Q9ZC85,1.6552,82.76,0.0,145
O34691,1.655,82.75,0.0,400
P44727,1.655,82.75,0.0,400
P44271,1.6549,82.74,0.0,226
A9M2A7,1.6548,82.74,0.0,197
Q5F6X6,1.6548,82.74,0.0,197
A8GKP6,1.6548,82.74,0.0,394
C5BGP5,1.6548,82.74,0.0,394
A7FNS4,1.6548,82.74,0.0,394
Q9M9L3,1.6548,82.74,0.0,336
Q9K0M7,1.6548,82.74,0.0,197
Q1C2Q4,1.6548,82.74,0.0,394
Q9CKY9,1.6548,82.74,0.0,336
Q9V492,1.6548,82.74,0.0,168
A8MZA4,1.6547,82.73,0.0,724
Q645U6,1.6547,82.74,0.0,307
B8D9V8,1.6546,82.73,0.0,388
A6VUD9,1.6545,82.73,0.0,110
Q68EL3,1.6545,82.73,0.0,110
A1K8W8,1.6545,82.73,0.0,110
Q6LK12,1.6545,82.73,0.0,110
Q3MD92,1.6545,84.18,1.46,411
P54613,1.6545,82.72,0.0,602
A4FL81,1.6545,82.73,0.0,110
Q1GY68,1.6545,82.73,0.0,110
P46319,1.6545,82.73,0.0,110
Q3J6Z7,1.6545,82.73,0.0,110
Q9URZ8,1.6543,82.72,0.0,162
Q9FKQ1,1.6543,82.72,0.0,486
Q65LU9,1.6543,84.57,1.86,376
G5EDB8,1.6542,82.71,0.0,214
F4IHU9,1.6542,82.71,0.0,480
B2I9Z0,1.6541,82.71,0.0,133
P42112,1.6541,82.71,0.0,399
P49781,1.6541,82.71,0.0,133
A7ZB16,1.6541,82.7,0.0,185
Q3BTX1,1.6541,82.71,0.0,133
B0U6S1,1.6541,82.71,0.0,133
Q8PQI6,1.6541,82.7,0.0,318
M3XYN3,1.6541,82.71,0.0,266
D2HC77,1.6541,82.71,0.0,266
P30154,1.6539,82.7,0.0,601
Q8D1E4,1.6538,82.69,0.0,104
A0T0P1,1.6538,82.69,0.0,156
A0T0E8,1.6538,82.69,0.0,156
Q26789,1.6538,82.69,0.0,595
Q6FFF7,1.6538,82.69,0.0,439
Q00823,1.6538,82.69,0.0,156
O31558,1.6538,82.69,0.0,104
F4HPH2,1.6538,82.69,0.0,491
Q4F7G0,1.6537,82.68,0.0,462
A4WB74,1.6536,82.68,0.0,179
A8GF88,1.6536,82.68,0.0,179
F4HQ05,1.6536,82.68,0.0,485
Q6LP88,1.6536,82.68,0.0,179
Q66DF7,1.6535,82.68,0.0,127
C4LAI3,1.6535,82.68,0.0,127
Q8ZDH2,1.6535,82.68,0.0,127
A8GB06,1.6535,82.68,0.0,127
P44139,1.6535,82.68,0.0,127
A6VCE4,1.6535,82.67,0.0,202
Q0C3G9,1.6535,82.68,0.0,127
Q9HVA5,1.6535,82.67,0.0,202
B7V1A3,1.6535,82.67,0.0,202
Q180E3,1.6535,82.68,0.0,456
P37816,1.6535,82.68,0.0,127
Q02FY2,1.6535,82.67,0.0,202
Q5LG62,1.6535,82.68,0.0,127
Q0I2K9,1.6535,82.68,0.0,127
Q6GZV8,1.6534,82.67,0.0,502
B7IB69,1.6533,82.67,0.0,150
A3M6K4,1.6533,82.67,0.0,150
Q9JKT4,1.6533,82.67,0.0,300
Q6ZMZ3,1.6533,82.67,0.0,975
C6DBS3,1.6533,82.67,0.0,150
B7H133,1.6533,82.67,0.0,150
P40868,1.6533,82.67,0.0,150
Q6D7R0,1.6533,82.67,0.0,150
Q24SP9,1.6532,82.66,0.0,496
Q00986,1.653,82.65,0.0,657
Q5HND1,1.6529,82.64,0.0,121
O57266,1.6529,82.64,0.0,121
Q6ZM28,1.6528,82.64,0.0,144
P0DMA9,1.6528,82.64,0.0,265
O67591,1.6528,82.64,0.0,265
P0DMB0,1.6528,82.64,0.0,265
O18759,1.6528,82.64,0.0,265
P0DTU9,1.6528,82.64,0.0,265
P18648,1.6528,82.64,0.0,265
P0DMA6,1.6528,82.64,0.0,265
P39385,1.6526,82.86,0.23,426
Q89A23,1.6526,82.63,0.0,403
O07886,1.6525,82.63,0.0,259
Q65S74,1.6524,82.62,0.0,397
P50030,1.6522,82.61,0.0,161
P78713,1.6522,82.61,0.0,115
P58955,1.6522,82.61,0.0,391
A0A8F4NWB9,1.6522,82.61,0.0,161
A5UJ57,1.6522,82.61,0.0,184
P44994,1.6522,82.61,0.0,161
A7GW20,1.6522,82.61,0.0,184
Q1XDU2,1.6522,82.61,0.0,161
P72870,1.6522,82.61,0.0,161
C3KAC9,1.6522,82.61,0.0,115
Q645V7,1.6522,82.61,0.0,299
Q9JKU0,1.6522,82.61,0.0,299
P51195,1.6522,82.61,0.0,161
P72504,1.6522,82.61,0.0,161
Q0AZ72,1.6522,82.61,0.0,115
O25797,1.6522,82.61,0.0,391
Q99ZV5,1.6519,82.6,0.0,339
Q5XCC9,1.6519,82.6,0.0,339
Q8W488,1.6518,82.59,0.0,494
F4HPH1,1.6518,82.59,0.0,494
P35158,1.6517,82.58,0.0,178
O58499,1.6517,82.59,0.0,201
O34694,1.6516,82.58,0.0,155
G5BQH5,1.6515,82.58,0.0,264
B4T5G1,1.6515,82.58,0.0,396
P0DTV0,1.6515,82.58,0.0,264
Q9UHQ4,1.6515,82.57,0.0,241
Q5R9U7,1.6515,82.57,0.0,241
B7JWT1,1.6514,82.57,0.0,109
Q8DPG7,1.6514,82.57,0.0,109
P58594,1.6514,82.57,0.0,436
P63030,1.6514,82.57,0.0,109
B2V4E0,1.6514,82.57,0.0,109
B2TJ26,1.6514,82.57,0.0,109
A2BZ16,1.6514,82.57,0.0,109
Q97QC5,1.6514,82.57,0.0,109
Q09068,1.6513,82.56,0.0,195
Q8RCX1,1.6512,82.98,0.42,711
P11395,1.6512,82.56,0.0,172
Q02183,1.6512,82.56,0.0,172
P27289,1.6512,82.56,0.0,172
Q1XDB0,1.6512,82.56,0.0,172
P76111,1.651,82.55,0.0,149
Q65SL4,1.651,82.55,0.0,149
Q9BZD4,1.6509,82.54,0.0,464
Q63FE8,1.6508,83.07,0.53,378
A1U6R3,1.6508,82.54,0.0,126
B2T349,1.6508,82.54,0.0,126
Q140Y6,1.6508,82.54,0.0,126
B7IIB7,1.6508,83.33,0.79,378
Q28928,1.6508,82.54,0.0,126
Q29RM3,1.6508,82.54,0.0,189
A1TSC2,1.6508,82.54,0.0,126
A3M1Q4,1.6508,82.54,0.0,126
A6Q9S3,1.6508,82.54,0.0,126
B7V6V8,1.6508,82.54,0.0,189
Q02P72,1.6508,82.54,0.0,189
Q48FX8,1.6508,82.54,0.0,189
Q9ZK83,1.6508,82.54,0.0,189
A8FG97,1.6508,82.54,0.0,567
B0VLD4,1.6508,82.54,0.0,126
A9WHY7,1.6508,82.54,0.0,126
Q2KXU0,1.6508,82.54,0.0,126
B2I2S5,1.6508,82.54,0.0,126
Q9RXX0,1.6508,82.54,0.0,126
Q1LLY6,1.6508,82.54,0.0,126
B7H0W5,1.6508,82.54,0.0,126
Q1GRB2,1.6508,82.54,0.0,126
Q16AB5,1.6508,82.54,0.0,126
C3LE57,1.6508,83.07,0.53,378
A4QJC7,1.6507,82.53,0.0,229
Q71E53,1.6507,82.53,0.0,229
B1HYT6,1.6506,82.53,0.0,269
Q4QQT4,1.6506,82.53,0.0,601
Q7TNP2,1.6506,82.53,0.0,601
B5XXK2,1.6505,82.52,0.0,412
Q6FLQ1,1.6505,82.52,0.0,103
Q5M840,1.6505,82.52,0.0,103
A4SJ99,1.6503,82.51,0.0,183
Q9ZVH5,1.6502,82.51,0.0,486
O22008,1.65,82.5,0.0,120
Q00607,1.65,82.5,0.0,160
P57021,1.65,82.5,0.0,120
O21942,1.65,82.5,0.0,120
Q3ACP3,1.65,82.5,0.0,320
P94376,1.65,82.5,0.0,400
Q47KG0,1.65,82.5,0.0,120
P42650,1.65,82.5,0.0,240
Q8ZRN0,1.6498,82.49,0.0,217
Q8ZH39,1.6498,82.49,0.0,217
P0A2G4,1.6498,82.49,0.0,434
Q8Z991,1.6498,82.49,0.0,217
O49660,1.6497,82.48,0.0,491
Q5KUI9,1.6497,82.49,0.0,177
A1JSB0,1.6497,82.49,0.0,394
P0AAC5,1.6496,82.48,0.0,234
Q9P6K6,1.6496,82.48,0.0,137
A8FG51,1.6494,82.47,0.0,154
P45914,1.6494,82.47,0.0,154
M1V4Y8,1.6494,82.47,0.0,308
Q322R9,1.6493,82.46,0.0,211
Q0TGM2,1.6493,82.46,0.0,211
Q3Z0L7,1.6493,82.46,0.0,211
Q0T3F9,1.6493,82.46,0.0,211
Q83KM2,1.6493,82.46,0.0,211
Q8FGI6,1.6493,82.46,0.0,211
B7USY2,1.6493,82.46,0.0,211
B7L8Y9,1.6493,82.46,0.0,211
B7NRB0,1.6493,82.46,0.0,211
A9MHY5,1.6492,82.46,0.0,382
A5GND0,1.6491,82.46,0.0,171
Q31RF3,1.6491,82.46,0.0,171
P24445,1.6491,82.46,0.0,114
Q8YAF7,1.6491,82.46,0.0,285
Q92F94,1.6491,82.46,0.0,285
A0KGY3,1.6491,82.46,0.0,114
B9DMY5,1.6491,82.46,0.0,114
A9H4G8,1.6491,82.46,0.0,114
A4SQX2,1.6491,82.46,0.0,114
P21906,1.649,82.45,0.0,473
Q0SZV2,1.6489,82.44,0.0,393
A8AFN4,1.6489,82.45,0.0,188
A8A5H1,1.6489,82.44,0.0,393
Q57561,1.6489,82.44,0.0,262
O66643,1.6489,82.44,0.0,131
B1LHG5,1.6489,82.44,0.0,393
Q32B02,1.6489,82.44,0.0,393
Q5F600,1.6489,82.45,0.0,188
B7LPM5,1.6489,82.45,0.0,188
P59269,1.6489,82.44,0.0,393
A6TAZ2,1.6489,82.45,0.0,188
Q3A2U7,1.6489,82.45,0.0,188
Q3Z2G2,1.6489,82.45,0.0,188
O31934,1.6489,82.44,0.0,131
A8AQR8,1.6489,82.44,0.0,393
A7ZMU3,1.6489,82.45,0.0,188
B7NSA0,1.6489,82.45,0.0,188
B7NMD3,1.6489,82.44,0.0,393
B7USJ7,1.6489,82.45,0.0,188
B4TKG5,1.6489,82.45,0.0,188
P0ADR4,1.6489,82.44,0.0,131
Q18446,1.6489,82.44,0.0,131
Q28GF8,1.6489,82.45,0.0,188
B5F3Q8,1.6489,82.45,0.0,188
P0DMA8,1.6489,82.44,0.0,262
P64516,1.6489,82.44,0.0,131
B7N1E7,1.6489,82.44,0.0,393
Q9JX59,1.6489,82.45,0.0,188
Q8X4S4,1.6489,82.44,0.0,393
B2U3H0,1.6489,82.44,0.0,393
Q9K1E1,1.6489,82.45,0.0,188
A7ZSN9,1.6489,82.44,0.0,393
B5XQ52,1.6489,82.45,0.0,188
Q1RIL0,1.6488,82.44,0.0,410
Q5FWV6,1.6488,82.44,0.0,336
P0CP41,1.6488,82.44,0.0,467
Q83SB6,1.6488,82.44,0.0,410
P30194,1.6486,82.43,0.0,148
Q7MTF7,1.6485,82.42,0.0,330
A0LFC9,1.6484,82.42,0.0,182
Q7N5C8,1.6484,82.42,0.0,182
A4SXH5,1.6484,82.42,0.0,182
C4LC87,1.6484,82.42,0.0,182
Q8TSY0,1.6482,82.41,0.0,199
A4WAE6,1.6482,82.41,0.0,398
Q8VNZ2,1.6482,82.41,0.0,523
P24876,1.6482,82.41,0.0,199
Q9P6S2,1.6481,82.41,0.0,108
Q6GE96,1.6481,82.41,0.0,108
Q6NTJ7,1.6481,82.41,0.0,216
P71005,1.6481,82.4,0.0,233
Q55939,1.6481,82.41,0.0,108
P80585,1.6481,82.41,0.0,108
O75347,1.6481,82.41,0.0,108
Q4L8J9,1.6481,82.41,0.0,108
O64847,1.6481,82.41,0.0,108
A0QXC5,1.6481,82.41,0.0,108
O59764,1.6481,82.41,0.0,108
P67149,1.6481,82.41,0.0,108
Q9A6V7,1.6481,82.41,0.0,108
A1TAK2,1.6481,82.41,0.0,108
A4TB05,1.6481,82.41,0.0,108
O07571,1.6481,82.41,0.0,108
B8EK66,1.6481,82.41,0.0,108
A4SW33,1.648,82.4,0.0,125
Q89AL2,1.648,82.4,0.0,250
O34684,1.648,82.4,0.0,250
P58146,1.648,82.4,0.0,125
C5CTD2,1.648,82.4,0.0,125
D0JUX5,1.6479,82.4,0.0,409
P23380,1.6478,82.39,0.0,159
Q3BYT6,1.6478,82.39,0.0,318
Q9ZKW7,1.6478,82.39,0.0,460
Q5F6A1,1.6477,82.39,0.0,176
P65195,1.6477,82.39,0.0,176
Q5UXM8,1.6477,82.39,0.0,528
Q1GU76,1.6477,82.39,0.0,176
Q4L7Y8,1.6477,82.39,0.0,176
Q8IYT3,1.6476,82.38,0.0,715
O34307,1.6476,82.38,0.0,403
Q15FB1,1.6476,82.38,0.0,227
O94252,1.6475,82.38,0.0,261
O34833,1.6474,82.37,0.0,363
Q57RY1,1.6473,82.37,0.0,414
Q8ZR35,1.6473,82.37,0.0,414
Q5PME0,1.6473,82.37,0.0,414
Q8Z8L4,1.6473,82.37,0.0,414
Q92QP2,1.6471,82.35,0.0,102
B6JN25,1.6471,82.35,0.0,391
A8I413,1.6471,82.35,0.0,102
Q92BE7,1.6471,82.35,0.0,153
